SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No internet service,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,6,42.7897644002018,297.3432127289658,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,3,19.729698838278722,58.97180697032768,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True
0,1,45.665492531114346,45.665492531114346,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,29,100.05934737944908,2985.4836946048304,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1,94.45567249385,94.45567249385,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,21,72.59838634586302,1562.161691718041,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,40,102.40789391354024,4136.247093233652,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False
0,2,70.24209268976591,138.19655127360312,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
0,1,50.83828318033127,50.83828318033127,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,14,26.290934609691135,345.21639056008826,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True
0,5,77.70074545536063,452.2912508431501,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False
0,4,75.2059212139868,337.62454000615645,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,40,68.13153427195783,2461.6855781916174,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,23,103.89405944161966,2493.087946484238,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,23,78.69050886689611,1855.0677656980622,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True
0,50,98.01802165933421,4915.644761241896,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True
0,7,43.141112621647046,302.5031195708978,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,60,57.83032536315777,3264.925018375466,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True
0,10,79.87007154503341,859.2070923136056,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,9,75.2371681158275,799.8579723535404,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,49,65.72334935083846,3028.1116323673614,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,7,83.59109774003767,585.4267253019203,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
0,65,108.29751883652727,6952.24100603659,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False
0,1,84.67228627252706,84.67228627252706,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,10,97.96917675109323,1054.2544199312729,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,25,89.57934403584872,2364.699018141819,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,37,73.69068946886641,2565.491944277857,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,11,99.82444980131102,1132.2634929800802,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True
0,4,44.53555251153346,208.8327942272602,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
0,47,83.14214050197096,4059.395788149294,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True
0,28,79.12521835389606,2384.1879759285257,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,15,87.34349097061947,1391.7324270618014,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,2,62.10955311668845,98.13465908432524,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,44,96.096669655627,4217.5611287303345,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False
0,1,80.26916589557362,80.26916589557362,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,6,91.6588142978181,532.3951361600854,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1,79.87983010401035,79.87983010401035,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,2,49.50336382733727,110.7620759639936,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,21,70.02649397880735,1555.8927040733429,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,25,85.88596220932814,2190.512101046552,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,1,20.46494866870291,20.46494866870291,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,52,92.77596070824622,4897.597334683263,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,50,100.58408059850052,5021.609034094165,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,60,98.22765938211282,5917.733123708681,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False
0,16,82.58413720167346,1398.4150813264173,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1,19.7689003041796,19.7689003041796,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,18,87.99365504110098,1531.811637548416,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,4,78.09081000557704,305.41404551185667,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,7,49.64818462851144,361.1100618272517,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,47,88.64545364137891,4229.036001392276,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False
1,37,76.35517138333452,2852.7402351867927,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,6,79.32591361257984,520.145232299002,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,1,75.6223726242884,75.6223726242884,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,3,19.85,64.3661386193619,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,74.60923047405488,74.60923047405488,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,38,63.51485265984526,2371.5852241337193,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True
0,39,72.36457962731757,2868.0838332740373,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,4,71.40803305565983,331.6387364447597,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,10,74.3783509667358,819.1928625480712,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,66,104.944418893385,7149.387047953887,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,8,101.76301473885309,844.1260294777061,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1,85.12029039017797,85.12029039017797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,14,86.1468310028229,1267.5479263104364,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,40,104.86557459601737,4335.663794616137,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,1,76.25000470263738,76.25000470263738,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,13,91.00526091642378,1135.2190169603055,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True
0,1,84.86804408479288,84.86804408479288,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,1,69.54287395300629,69.54287395300629,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,4,80.19204365693865,340.4567469126693,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,43.29327565554856,43.29327565554856,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,3,71.22145207009152,238.7691843334397,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,29.791847682174268,29.791847682174268,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,3,24.793508609151395,66.24951139266255,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,8,93.40844454068124,737.1882038420665,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,50,107.83755591688175,5615.090823860087,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,43,100.473698352947,4446.44988210899,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,25,101.37274640793763,2658.2648893015594,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True
0,9,54.213216448803315,532.9944186719412,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,74.62282350779752,74.62282350779752,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,19,78.92693839724105,1569.0822167855588,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,6,41.0885365795543,294.7859530749988,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,7,72.54622606123863,564.7947694532957,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,4,88.04563583250602,399.78376326741,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,1,79.55009800861419,79.55009800861419,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
0,3,54.5615441052711,158.65854232967698,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True
1,42,110.66965672115144,4687.540020984827,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,5,75.76956512728174,354.7313643742345,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,3,21.586184468502733,76.69962793048562,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True
0,2,79.18245828090939,144.01491656181878,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,30,89.42282268777011,2645.3040975215717,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False
1,12,86.96244056624255,1097.0814624970135,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,2,70.61091230005583,141.0610396260895,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,38,99.0445219408597,3724.9854410014736,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,52,93.2147930068527,4836.2169068984795,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False
0,1,19.44198817618986,19.44198817618986,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,10,74.57512345190372,803.1912500989496,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,1,91.32642631482973,91.32642631482973,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,2,79.39294197854841,143.76907332683285,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,68,96.30735156248035,6581.639038472856,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False
1,3,42.952065858802015,129.81284782340512,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1,69.21657485323495,69.21657485323495,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,53,101.18626189936172,5293.247884871509,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1,45.73455077959951,45.73455077959951,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,91.71833082574523,183.6740283867148,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,9,78.19858945456758,710.3050961082131,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1,35.36938213810933,35.36938213810933,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,47,95.50800557116706,4627.83544843694,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
0,8,45.10388977881641,436.69392181620714,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,3,76.54306353480663,242.01989328515089,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,45.203468168635574,45.203468168635574,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,10,108.2904913488877,1045.6301691592153,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1,29.724370949047167,29.724370949047167,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,11,94.40889674492854,1075.4652673426003,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,29,40.871836597919064,980.6986426783994,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,3,82.45569603863989,269.851328515686,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0,7,76.2495388878291,560.8404427259508,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,32,76.12144792722162,2405.2511371362675,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,True
0,10,77.2561678544376,832.4155109665735,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,80.42557404008159,145.0975762752111,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,19.86734204361506,19.86734204361506,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,44.15872788816405,44.15872788816405,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,5,83.42510383243204,395.9383395620383,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False
0,35,85.42028025886638,3025.813660400637,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,13,99.57235357642197,1356.836976312485,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,2,44.65623785464915,81.28912608967448,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
0,5,56.39943324234099,365.16021536791044,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,9,84.33278916623928,808.0373590016628,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,50,107.71882505136709,5614.060321578045,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,70,115.33246801063144,7975.843145922109,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False
0,39,100.30559991223451,4059.0220641335072,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,19,73.18034204927962,1389.3562301999402,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
0,41,100.95494190003264,4203.322979200199,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,6,73.53895346519526,505.97253582444927,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,19.9673496050355,19.9673496050355,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,38,99.58099390832272,3729.9612184996936,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1,45.76065059930033,45.76065059930033,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,16,31.174404843913422,478.01645836176425,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,1,70.10015392984222,70.10015392984222,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,28,42.044259525508195,1170.4089024898171,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,1,45.1976985772177,45.1976985772177,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,69,94.52787331100262,6579.725259975984,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False
0,26,47.610612407627364,1148.7428730946385,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False
0,7,72.09938130353707,534.5586448861023,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,67,79.62205918893285,5297.867425579802,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False
0,18,83.10350915099264,1467.450720050474,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,21,44.26278021346691,903.3948879146133,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True
0,25,80.8103188659303,2088.6879404095253,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,7,95.58302133903896,673.1259712158541,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False
0,30,99.66951487488132,3137.80740214548,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,15,74.25618898704127,1136.5521201883478,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
1,15,75.610406720057,1148.1380262401199,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
0,4,93.8089950538412,383.39573201435763,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,67,83.53133334452978,5685.8677337124755,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,1,45.3,45.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,12,98.68699711543748,1240.4593991644601,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,3,79.33988457898339,244.4763332281742,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,2,44.41637410185727,81.06415251479964,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
0,38,99.4334390833677,3750.918211078419,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,34,105.6596495275603,3667.474101185855,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,22,87.2612917328077,1904.9021031087736,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False
0,33,95.76131311159448,3221.4839708130953,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,8,80.49227082967981,583.5820963427494,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
0,5,96.20062330600962,491.89367417086726,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,1,36.13688037112725,36.13688037112725,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,64,106.1448583319234,6886.129367717837,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False
0,53,75.25357357053306,3913.187353583158,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0,2,80.2481680160223,144.60495951933095,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,19,19.403085348780706,374.1698676804643,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True
0,3,42.34259011238299,134.84073524884803,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,3,85.241867708855,270.78998158026525,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True
0,32,78.2513392331723,2526.6949972313487,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,33,83.14574767169377,2758.182837329177,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False
0,2,21.437367037759557,57.588617015625296,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True
0,44,95.29786775982826,4166.002072911988,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,3,101.15924995541455,297.8408408509947,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,15,85.22362158393781,1347.5868714281012,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,53,102.51911827816629,5520.224880822929,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False
0,11,95.67656281936387,1050.2721484314584,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,67,92.67956546078214,6143.59665616631,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,1,85.51451648244011,85.51451648244011,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,2,34.77429322880208,63.457264968033705,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,8,82.35866117279153,756.6043687896611,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,3,53.114522248461576,188.39311141709618,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
0,1,20.990728730896617,20.990728730896617,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True
0,12,98.44389681768526,1238.182154468477,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,10,108.55348560254082,1046.0511677175853,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,61,102.76207401134994,6253.673776684364,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False
0,10,102.83508838153763,1081.0662957089348,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,5,89.6515551737459,502.6319236185493,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
